Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;;;;;;;;;;;;;;;;
Goods;EU;Adidas;Apparel/Accessories;Germany;Complete Goodwill;0,887;1422;1663;1695;2012;2047;2118;2096;2097;2001;530;776;744;665;509;557;432;0;;;;;;;;;;;;;;;;
Goods;EU;Kering;Apparel/Accessories;France;Complete Goodwill;0,231;4913;5207;5121;5461;6038;7942;8638;9715;7403;6737;7320;4225;4392;4642;4085;3069;0;;;;;;;;;;;;;;;;
Goods;USA;VF Corp;Apparel/Accessories;USA;Complete Goodwill;0,867;1825;2022;2010;2023;1167;1368;1314;1278;1031;1097;1032;701;473;998;0;0;0;;;;;;;;;;;;;;;;
Goods;EU;Swatch Group;Apparel/Accessories;Switzerland;Complete Goodwill;0,571;0;0;493;235;198;190;189;193;180;166;167;0;128;122;124;0;0;;;;;;;;;;;;;;;;
Goods;China;Chow Tai Fook Jewellery;Apparel/Accessories;China;Short Goodwill;-100,000;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Goods;USA;Ralph Lauren;Apparel/Accessories;USA;Complete Goodwill;0,803;903;964;968;1004;1016;987;966;975;791;700;559;342;316;273;249;278;27;;;;;;;;;;;;;;;;
Goods;USA;PVH;Apparel/Accessories;USA;Complete Goodwill;0,998;3259;3507;1959;1822;1820;419;377;322;271;200;176;160;95;95;95;84;113;;;;;;;;;;;;;;;;
Goods;USA;Coach;Apparel/Accessories;USA;Complete Goodwill;0,763;434;361;345;376;331;306;283;249;214;228;239;14;13;13;5;0;0;;;;;;;;;;;;;;;;
Goods;EU;Herm_s International ;Apparel/Accessories;France;Complete Goodwill;0,280;45;71;105;50;49;50;50;47;25;67;26;49;47;45;54;0;0;;;;;;;;;;;;;;;;
Goods;EU;Prada;Apparel/Accessories;Italy;Short Goodwill;-100,000;624;697;667;653;670;722;709;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Goods;EU;Hugo Boss;Apparel/Accessories;Germany;Complete Goodwill;0,791;0;0;50;47;48;37;36;41;34;31;35;9;8;0;0;0;0;;;;;;;;;;;;;;;;
Goods;EU;Burberry Group;Apparel/Accessories;UK;Complete Goodwill;-0,355;138;132;137;130;113;55;61;260;215;221;209;181;185;137;135;0;0;;;;;;;;;;;;;;;;
Goods;China;Michael Kors Holdings;Apparel/Accessories;China;Short Goodwill;-100,000;14;14;14;14;14;14;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Goods;Asia;Pou Chen;Apparel/Accessories;Taiwan;Complete Goodwill;0,886;249;287;284;267;225;237;230;215;213;222;238;244;12;4;0;0;0;;;;;;;;;;;;;;;;
Goods;USA;Hanesbrands;Apparel/Accessories;USA;Complete Goodwill;0,883;723;626;433;433;430;322;322;310;0;0;0;0;279;0;0;0;0;;;;;;;;;;;;;;;;
Goods;USA;Under Armour;Apparel/Accessories;USA;Short Goodwill;-100,000;123;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Goods;EU;LVMH Moet Hennessy Louis Vuitton;Apparel/Accessories;France;Complete Goodwill;0,963;10715;12509;10326;9013;6686;6118;6183;7035;5988;5441;5491;4293;3782;3084;3557;485;0;;;;;;;;;;;;;;;;
Goods;EU;Hermes International;Apparel/Accessories;France;Complete Goodwill;0,280;45;71;105;50;49;50;50;47;25;67;26;49;47;45;54;0;0;;;;;;;;;;;;;;;;
Goods;Can Aus;Steinhoff International;Furniture & Fixtures;S Africa;Complete Goodwill;0,834;0;2670;3240;1899;1736;916;855;1006;661;366;211;66;43;39;0;0;0;;;;;;;;;;;;;;;;
Goods;USA;Mohawk Industries;Furniture & Fixtures;USA;Complete Goodwill;0,875;1604;1736;1386;1375;1369;1411;1399;2797;2700;2622;1377;1369;1277;109;112;114;86;;;;;;;;;;;;;;;;
Goods;USA;Jarden;Furniture & Fixtures;USA;Complete Goodwill;0,984;2880;2620;1824;1717;1752;1518;1476;1611;1224;1263;468;236;76;0;114;115;0;;;;;;;;;;;;;;;;
Retail;USA;Wal-Mart Stores;Discount Stores;USA;Complete Goodwill;0,977;18102;19510;20497;20651;16763;16126;15260;15879;13759;12097;10803;9882;9389;8595;9059;9392;0;;;;;;;;;;;;;;;;
Retail;USA;Costco Wholesale;Discount Stores;USA;Complete Goodwill;-0,362;0;63;66;74;71;71;74;76;73;72;66;47;44;44;49;43;0;;;;;;;;;;;;;;;;
Retail;USA;Target;Discount Stores;USA;Complete Goodwill;0,435;147;151;59;59;59;59;60;60;60;60;60;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Dollar General;Discount Stores;USA;Complete Goodwill;0,970;4339;4339;4339;4339;4339;4339;4339;4345;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Aeon;Discount Stores;Japan;Short Goodwill;-100,000;0;0;1765;1276;852;742;701;702;553;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;S Korea;E-mart;Discount Stores;S Korea;Short Goodwill;-100,000;239;288;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Family Dollar Stores;Discount Stores;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Dollar Tree;Discount Stores;USA;Complete Goodwill;0,756;165;169;173;173;173;133;133;133;133;119;119;119;38;38;40;42;43;;;;;;;;;;;;;;;;
Retail;Latin;Lojas Americanas;Discount Stores;Brazil;Short Goodwill;-100,000;231;251;235;275;261;304;309;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Latin;Walmart de M_xico;Discount Stores;Mexico;Short Goodwill;-100,000;1901;1894;1881;2395;2358;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Sears Holdings;Department Stores;USA;Complete Goodwill;0,064;269;379;379;841;1392;1392;1392;1686;1692;1684;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Macy's;Department Stores;USA;Complete Goodwill;0,836;3743;3743;3743;3743;3743;3743;3743;9133;9204;9520;260;262;262;305;415;1040;0;;;;;;;;;;;;;;;;
Retail;USA;TJX Cos;Apparel/Footwear Retail;USA;Complete Goodwill;0,373;169;169;0;0;72;72;72;72;72;72;72;71;72;71;74;77;198;;;;;;;;;;;;;;;;
Retail;S Korea;Lotte Shopping;Department Stores;S Korea;Complete Goodwill;0,967;2992;3232;538;348;329;33;33;34;14;15;11;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Kohl's;Department Stores;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;9;9;9;9;9;9;9;15;20;25;;;;;;;;;;;;;;;;
Retail;USA;JC Penney;Department Stores;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;43;42;2304;2740;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;PPR;Department Stores;France;Complete Goodwill;0,231;4913;5207;5121;5461;6038;7942;8638;9715;7403;6737;7320;4225;4392;4642;4085;3069;0;;;;;;;;;;;;;;;;
Retail;EU;Marks & Spencer;Apparel/Footwear Retail;UK;Complete Goodwill;0,601;148;157;147;149;197;200;221;236;128;127;127;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Isetan Mitsukoshi Holdings;Department Stores;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;J Front Retailing;Department Stores;Japan;Short Goodwill;-100,000;17;25;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Daiei;Department Stores;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Nordstrom;Apparel/Footwear Retail;USA;Complete Goodwill;0,615;435;175;175;175;53;53;53;53;52;52;52;57;57;38;39;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Takashimaya;Department Stores;Japan;Short Goodwill;-100,000;9;12;9;8;9;20;20;9;10;11;12;18;22;28;39;27;0;;;;;;;;;;;;;;;;
Retail;EU;Home Retail Group;Department Stores;UK;Complete Goodwill;0,600;2404;2547;2448;2477;2381;2413;2858;3849;3464;3421;3362;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Latin;Falabella;Department Stores;Chile;Short Goodwill;-100,000;764;567;543;501;556;520;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Latin;El Puerto de Liverpool;Department Stores;Mexico;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Asia;Mercuries & Associates;Department Stores;Taiwan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Asia;SM Investments;Department Stores;Philippines;Complete Goodwill;0,966;362;319;225;211;211;199;124;133;104;5;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Staples;Specialty Stores;USA;Complete Goodwill;0,927;2680;3234;3221;3982;4073;4084;3780;1765;1455;1379;1321;1202;0;224;239;388;148;;;;;;;;;;;;;;;;
Retail;USA;AutoNation;Specialty Stores;USA;Complete Goodwill;0,184;1315;1260;1237;1172;1142;1123;1126;2737;2768;0;0;2995;3019;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;UNY;Specialty Stores;Japan;Complete Goodwill;-0,026;50;79;114;160;147;147;143;146;170;184;201;197;191;209;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Genuine Parts;Specialty Stores;USA;Complete Goodwill;0,492;839;790;0;0;150;172;159;71;57;60;60;58;59;442;451;440;0;;;;;;;;;;;;;;;;
Retail;USA;Penske Automotive;Specialty Stores;USA;Complete Goodwill;0,561;1266;1135;975;897;801;810;777;1430;1244;1012;1064;989;937;773;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Office Depot;Specialty Stores;USA;Complete Goodwill;-0,115;391;398;64;62;19;19;19;1282;1199;881;1050;1004;258;243;220;240;228;;;;;;;;;;;;;;;;
Retail;EU;BayWa;Specialty Stores;Germany;Complete Goodwill;0,902;96;108;92;77;49;42;18;13;12;9;8;0;3;1;1;2;0;;;;;;;;;;;;;;;;
Retail;Can Aus;Canadian Tire;Specialty Stores;Canada;Complete Goodwill;0,784;376;407;377;1123;351;63;66;48;41;38;32;29;21;6;7;0;0;;;;;;;;;;;;;;;;
Retail;EU;Richemont;Specialty Stores;Switzerland;Complete Goodwill;0,200;0;0;742;621;587;235;217;3212;3409;3049;3455;3090;0;0;5588;4926;4716;;;;;;;;;;;;;;;;
Retail;USA;World Fuel Services;Specialty Stores;USA;Complete Goodwill;0,962;656;484;471;346;287;154;122;52;44;42;42;34;34;0;25;23;0;;;;;;;;;;;;;;;;
Retail;China;Suning Appliance;Specialty Stores;China;Short Goodwill;-100,000;75;69;29;35;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;CarMax;Specialty Stores;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Bed Bath & Beyond;Specialty Stores;USA;Complete Goodwill;0,736;486;486;484;199;199;199;199;198;148;148;148;147;16;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;Inchcape;Specialty Stores;UK;Complete Goodwill;0,742;627;867;808;806;791;799;944;780;260;116;131;100;125;110;6;0;0;;;;;;;;;;;;;;;;
Retail;EU;Luxottica Group;Specialty Stores;Italy;Complete Goodwill;0,863;4076;4205;4165;4004;3845;3852;3767;3799;2237;2066;2036;1673;1297;1360;934;0;0;;;;;;;;;;;;;;;;
Retail;USA;AutoZone;Specialty Stores;USA;Complete Goodwill;0,473;368;368;303;303;303;303;303;303;303;303;301;294;305;305;0;0;0;;;;;;;;;;;;;;;;
Retail;Latin;Soriana;Specialty Stores;Mexico;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;OfficeMax;Specialty Stores;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;1217;1216;1218;1165;1107;401;385;397;488;0;;;;;;;;;;;;;;;;
Retail;USA;Petsmart;Specialty Stores;USA;Complete Goodwill;0,548;138;41;44;44;44;42;39;44;14;14;14;14;14;13;13;0;0;;;;;;;;;;;;;;;;
Retail;USA;Advance Auto Parts;Specialty Stores;USA;Complete Goodwill;0,901;995;200;76;76;34;34;35;34;34;67;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;O'Reilly Automotive;Specialty Stores;USA;Complete Goodwill;0,893;756;756;758;744;744;744;721;50;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Dick's Sporting Goods;Specialty Stores;USA;Complete Goodwill;0,914;201;201;201;201;201;201;201;304;157;157;157;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Tractor Supply;Specialty Stores;USA;Complete Goodwill;0,598;10;10;10;10;10;10;10;10;10;12;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Tiffany & Co;Specialty Stores;USA;Complete Goodwill;0,686;39;40;40;15;15;15;15;13;13;20;20;22;22;10;11;11;11;;;;;;;;;;;;;;;;
Retail;Asia;CP ALL;Specialty Stores;Thailand;Short Goodwill;-100,000;3837;3842;0;0;0;0;0;0;0;11;7;8;5;5;8;0;0;;;;;;;;;;;;;;;;
Retail;USA;Murphy USA;Specialty Stores;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Signet Jewelers;Specialty Stores;USA;Short Goodwill;-100,000;519;27;25;0;0;0;0;556;0;0;15;31;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;China;Pang Da Automobile Trade;Specialty Stores;China;Short Goodwill;-100,000;179;177;164;121;22;12;9;7;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;CST Brands;Specialty Stores;USA;Short Goodwill;-100,000;242;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Group 1 Automotive;Specialty Stores;USA;Complete Goodwill;0,925;830;737;582;531;508;500;501;487;426;373;367;314;308;0;286;235;0;;;;;;;;;;;;;;;;
Retail;USA;Home Depot;Home Improvement Retail;USA;Complete Goodwill;0,272;1353;1289;1170;1120;1187;1171;1134;1209;6314;3286;1394;833;575;419;314;311;268;;;;;;;;;;;;;;;;
Retail;USA;Lowe's Cos;Home Improvement Retail;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;Kingfisher;Home Improvement Retail;UK;Complete Goodwill;0,189;3758;3987;3803;3846;3701;3751;4443;5069;4703;4658;4515;4014;3984;425;744;0;0;;;;;;;;;;;;;;;;
Retail;USA;Sherwin-Williams;Home Improvement Retail;USA;Complete Goodwill;0,835;1158;1179;1156;1108;1102;1015;1007;997;916;887;900;564;552;672;706;0;0;;;;;;;;;;;;;;;;
Retail;EU;Travis Perkins;Home Improvement Retail;UK;Complete Goodwill;0,762;2829;2992;2865;2737;2623;2119;2506;2662;2363;2319;527;467;375;270;292;293;0;;;;;;;;;;;;;;;;
Retail;USA;Fastenal;Home Improvement Retail;USA;No Goodwill;-100,000;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;HD Supply Holdings;Home Improvement Retail;USA;Short Goodwill;-100,000;3071;3137;3138;3151;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;Inditex;Apparel/Footwear Retail;Spain;Complete Goodwill;0,900;241;281;274;283;175;189;184;183;131;96;93;67;65;63;83;0;1;;;;;;;;;;;;;;;;
Retail;EU;H&M;Apparel/Footwear Retail;Sweden;No Goodwill;-100,000;0;0;11;9;10;59;56;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Gap;Apparel/Footwear Retail;USA;Short Goodwill;-100,000;180;180;184;99;99;99;99;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Fast Retailing;Apparel/Footwear Retail;Japan;Complete Goodwill;0,728;224;353;200;272;328;421;272;276;284;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;L Brands;Apparel/Footwear Retail;USA;Complete Goodwill;0,502;1318;1318;1318;1330;1451;1442;1426;1733;1676;1357;1338;1311;1311;121;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Ross Stores;Apparel/Footwear Retail;USA;No Goodwill;-100,000;0;0;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;Next;Apparel/Footwear Retail;UK;Complete Goodwill;0,877;66;70;67;68;66;67;92;72;67;66;66;59;47;0;0;0;0;;;;;;;;;;;;;;;;
Retail;China;Belle International Holdings;Apparel/Footwear Retail;China;Complete Goodwill;0,922;473;448;348;340;316;313;311;67;61;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Foot Locker;Apparel/Footwear Retail;USA;Complete Goodwill;0,166;157;163;145;144;145;145;144;266;0;263;271;136;136;135;143;151;0;;;;;;;;;;;;;;;;
Retail;China;Heilan Home;Apparel/Footwear Retail;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Amazon.com;Internet & Catalog Retail;USA;Complete Goodwill;0,804;3319;2655;2552;1955;1349;1234;438;222;195;159;139;69;71;45;159;0;0;;;;;;;;;;;;;;;;
Retail;USA;Ebay;Internet & Catalog Retail;USA;Complete Goodwill;0,724;9094;9267;8537;8365;6193;6143;7025;6257;6544;6120;2710;1719;1456;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Liberty Interactive;Internet & Catalog Retail;USA;Complete Goodwill;0,969;5404;5872;9556;5978;5983;5891;5859;5928;5755;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Rakuten;Internet & Catalog Retail;Japan;Complete Goodwill;0,799;3044;1355;1642;1444;1452;929;629;547;548;516;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Netflix;Internet & Catalog Retail;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;China;JD.com;Internet & Catalog Retail;China;Short Goodwill;-100,000;2622;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;WPP;Advertising;UK;Complete Goodwill;0,968;15537;15625;14992;15130;14071;13621;16863;12156;10018;10331;8046;7700;6622;6392;5301;664;262;;;;;;;;;;;;;;;;
Retail;USA;Omnicom Group;Advertising;USA;Complete Goodwill;0,935;8822;8916;8844;8456;7809;7641;7220;7319;6852;6493;6411;5886;4851;3935;2989;0;0;;;;;;;;;;;;;;;;
Retail;EU;Publicis Groupe;Advertising;France;Complete Goodwill;0,183;8521;8456;7496;6746;5690;5628;5163;5178;3748;3502;3558;3268;3154;871;797;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Dentsu;Advertising;Japan;Complete Goodwill;0,906;5496;5499;7216;556;374;252;200;148;170;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Interpublic Group;Advertising;USA;Complete Goodwill;0,251;3669;3629;3581;3444;3369;3321;3221;3232;3068;3031;3142;3268;3377;2994;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Automatic Data Processing;Business & Personal Services;USA;Complete Goodwill;-0,299;1794;1884;3039;3062;3074;2383;2376;2427;2354;2466;2409;2196;1981;1376;1152;1378;1215;;;;;;;;;;;;;;;;
Retail;EU;Sodexo;Business & Personal Services;France;Complete Goodwill;0,828;6046;6633;6655;5549;6164;6055;5303;5132;4782;1625;1891;1878;1683;1500;731;0;0;;;;;;;;;;;;;;;;
Retail;EU;Adecco;Business & Personal Services;Switzerland;Complete Goodwill;0,901;0;3841;3751;3899;3137;2447;2465;2205;1502;1151;962;923;939;914;1205;0;0;;;;;;;;;;;;;;;;
Retail;USA;The Priceline Group;Business & Personal Services;USA;Complete Goodwill;0,981;3326;1768;523;505;511;351;327;287;227;198;139;9;11;24;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Fidelity National Information Services;Business & Personal Services;USA;Complete Goodwill;0,964;8878;8500;8382;8543;8550;8233;4194;5327;3738;1788;233;188;169;207;0;0;0;;;;;;;;;;;;;;;;
Retail;Can Aus;Brambles;Business & Personal Services;Australia;Complete Goodwill;0,931;1253;1180;1799;1661;1559;481;523;567;457;429;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;SGS;Business & Personal Services;Switzerland;Complete Goodwill;0,916;0;1137;1023;937;740;579;549;469;401;264;195;109;68;34;18;20;0;;;;;;;;;;;;;;;;
Retail;Latin;Cielo;Business & Personal Services;Brazil;Short Goodwill;-100,000;0;424;485;84;31;11;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;Randstad Holding;Business & Personal Services;Netherlands;Complete Goodwill;0,740;2889;3191;3184;3306;3194;3298;3251;439;282;71;45;16;7;6;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Western Union;Business & Personal Services;USA;Complete Goodwill;0,897;3169;3172;3180;3199;2152;2143;1674;1640;1648;1618;1344;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Alliance Data Systems;Business & Personal Services;USA;Complete Goodwill;0,939;3865;1736;1751;1449;1222;1166;1134;1186;970;858;709;484;439;345;327;339;0;;;;;;;;;;;;;;;;
Retail;EU;Experian;Business & Personal Services;Ireland;Complete Goodwill;0,885;5343;6638;5367;5394;5003;4888;4369;5264;2929;2515;1373;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Moody's;Business & Personal Services;USA;Complete Goodwill;0,933;1021;665;637;643;466;349;338;180;176;152;132;126;126;6;0;0;192;;;;;;;;;;;;;;;;
Retail;India;Power Finance;Business & Personal Services;India;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;TUI;Business & Personal Services;Germany;Complete Goodwill;0,771;3814;4110;4030;3767;3808;0;3515;4472;4137;4660;5106;4794;4952;4142;4607;1846;0;;;;;;;;;;;;;;;;
Retail;USA;Paychex;Business & Personal Services;USA;Complete Goodwill;0,812;562;540;534;517;514;422;433;433;408;406;406;406;394;0;2;2;0;;;;;;;;;;;;;;;;
Retail;USA;Manpower;Business & Personal Services;USA;Complete Goodwill;0,169;1075;1091;1041;985;954;959;973;1046;973;1257;950;574;546;481;248;0;0;;;;;;;;;;;;;;;;
Retail;EU;Bunzl;Business & Personal Services;UK;Complete Goodwill;0,971;1436;1486;1305;1259;1219;1174;1457;1214;918;767;747;476;435;373;309;134;0;;;;;;;;;;;;;;;;
Retail;EU;Capita;Business & Personal Services;UK;Complete Goodwill;0,992;3238;3037;2590;2432;1842;1505;1518;1387;1086;1001;892;738;680;578;441;0;0;;;;;;;;;;;;;;;;
Retail;EU;Thomas Cook Group;Business & Personal Services;UK;Complete Goodwill;0,817;3844;4439;4217;4783;4970;4994;0;4945;1410;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Verisk Analytics;Business & Personal Services;USA;Complete Goodwill;0,986;1207;1182;1247;710;633;491;447;340;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;EU;Babcock International Group;Business & Personal Services;UK;Complete Goodwill;0,967;3902;2655;2478;2472;2507;859;993;960;365;299;296;133;126;96;111;15;51;;;;;;;;;;;;;;;;
Retail;EU;Securitas;Business & Personal Services;Sweden;Complete Goodwill;0,940;0;2240;2454;2175;2056;1882;1843;2095;2077;2414;2048;2011;2064;1917;1463;363;0;;;;;;;;;;;;;;;;
Retail;USA;Towers Watson & Co;Business & Personal Services;USA;Complete Goodwill;0,956;2278;2313;2219;2253;1944;1717;543;634;383;324;23;20;20;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;TripAdvisor;Business & Personal Services;USA;Short Goodwill;-100,000;734;502;472;467;461;418;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Equifax;Business & Personal Services;USA;Complete Goodwill;0,877;2607;2395;2290;1961;1915;1943;1760;1835;842;886;748;724;651;265;557;613;0;;;;;;;;;;;;;;;;
Retail;USA;H&R Block;Business & Personal Services;USA;Complete Goodwill;0,445;442;436;435;428;434;840;850;831;994;941;1016;993;714;724;650;1095;0;;;;;;;;;;;;;;;;
Retail;China;Alibaba;Business & Personal Services;China;Short Goodwill;-100,000;6772;1949;1790;1769;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Recruit Holdings;Business & Personal Services;Japan;Short Goodwill;-100,000;1811;1846;2165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Expedia;Business & Personal Services;USA;Complete Goodwill;0,664;3956;3664;3016;2877;2865;3604;3539;6006;5861;5860;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Latin;Sociedades Bolivar;Business & Personal Services;Colombia;Short Goodwill;-100,000;653;563;945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;FleetCor Technologies;Business & Personal Services;USA;Short Goodwill;-100,000;3713;1553;927;824;602;590;407;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Cintas;Business & Personal Services;USA;Complete Goodwill;0,838;1196;1267;1518;1485;1488;1357;1331;1316;1246;1136;890;805;722;678;89;130;116;;;;;;;;;;;;;;;;
Retail;USA;Aramark;Business & Personal Services;USA;Short Goodwill;-100,000;4590;4620;4729;4641;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Japan;Brother Industries;Business & Personal Services;Japan;Short Goodwill;-100,000;32;41;66;80;92;98;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;Las Vegas Sands;Casinos & Gaming;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;China;Galaxy Entertainment;Casinos & Gaming;China;No Goodwill;-100,000;0;0;0;5;5;5;5;4;4;3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;China;SJM Holdings;Casinos & Gaming;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;Asia;Genting;Casinos & Gaming;Malaysia;Complete Goodwill;0,590;228;222;218;228;176;272;268;363;495;24;3;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Retail;USA;MGM Resorts;Casinos & Gaming;USA;Complete Goodwill;0,550;2897;2897;2903;2897;77;86;86;1263;1301;1315;233;268;256;103;54;32;38;;;;;;;;;;;;;;;;
Retail;USA;Wynn Resorts;Casinos & Gaming;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
