Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Transport;USA;Southwest Airlines;Airlines;USA;LUV US Equity;USD;7502;6333;6954;6658;5921;6120;6549;4993;4124;3480;3671;3103;3098;2744;1920;1856;1467;1369;1310;1218;1062;1043;1110;949;641;632;588;416;0;0;0;0;0;0;0
Transport;Japan;All Nippon Airways;Airlines;Japan;9202 JP Equity;JPY;6966;8085;11347;12380;10869;9675;9016;6628;6217;7561;8097;8319;7925;7528;8059;8228;6837;7455;7374;8878;8859;8306;7037;6611;0;0;0;0;0;0;0;0;0;0;0
Transport;China;China Southern Airlines;Airlines;China;600029 CH Equity;CNY;14714;12152;8557;7307;7193;6352;4609;3285;3086;3214;2689;1293;1623;1447;1649;1963;2078;2043;1935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;International Airlines;Airlines;UK;ICAGY US Equity;EUR;12233;11385;9548;9766;7794;10198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Air France - KLM;Airlines;France;AFLYY US Equity;EUR;14637;16949;16756;15646;15030;17035;16366;15460;13327;12798;13835;6459;5026;3876;3993;4791;5608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;American Airlines;Airlines;USA;AAL US Equity;USD;28315;31203;22193;22329;20253;21199;18740;17431;21246;22653;22336;22725;22070;19956;12047;11652;9455;9071;9263;11143;11192;10633;10637;7672;4801;3633;3629;3521;0;0;0;0;0;0;0
Transport;USA;US Airways Group;Airlines;USA;LCC US Equity;USD;0;0;5303;5025;4895;5020;4664;4050;3894;3885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Qantas Airways;Airlines;Australia;QUBSF US Equity;AUD;5412;6179;8159;8442;7794;6094;6463;5338;5210;5852;5766;4269;3776;2567;2433;2703;2571;3115;3181;3272;3283;2751;3264;0;0;0;0;0;0;0;0;0;0;0;0
Transport;S Korea;Korean Air;Airlines;S Korea;003490 KS Equity;KRW;12620;11782;10861;10400;7956;7255;7969;7638;6512;6535;6001;6573;3572;3663;3532;3659;3481;5811;4630;3864;3538;3319;2978;2766;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Air Canada;Airlines;Canada;AC/A CN Equity;CAD;7104;7212;9141;10606;8076;5045;6150;5826;5007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Russia;Aeroflot;Airlines;Russia;AFLT RU Equity;USD;2801;2416;2374;1916;2140;1877;1264;1200;720;486;419;216;251;464;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Russia;Transaero;Airlines;Russia;TRAER;RUB;521;616;288;250;245;158;152;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;China Eastern Airlines;Airlines;China;600115 CH Equity;CNY;11778;9651;8484;7666;7018;5075;4582;3802;3018;2537;2056;1973;1562;1747;2026;1984;2050;1967;1811;1583;1456;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;Cathay Pacific Airways;Airlines;China;293 HK Equity;CNY;12090;10421;9159;6661;5952;6841;7579;5816;4608;4183;4238;3547;4753;5684;6755;5568;3989;3554;3520;2821;2481;3866;3756;2867;2673;0;0;0;0;0;0;0;0;0;0
Transport;Latin;Latam Airlines;Airlines;Chile;LFL US Equity;USD;10151;10796;10808;3869;3332;3137;2402;1786;1422;955;808;767;811;715;537;468;355;134;81;84;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Asia;Singapore Airlines;Airlines;Singapore;SINGF US Equity;SGD;3185;2902;2964;2764;2957;3003;3083;3488;3379;2803;3186;2842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Ryanair Holdings;Airlines;Ireland;RYAAY US Equity;EUR;5843;4491;4972;5026;5061;4535;3612;3312;2684;2182;1946;1255;883;508;375;128;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;EasyJet;Airlines;UK;EJTTF US Equity;GBP;1386;1676;1961;2546;2220;2041;1683;1487;1260;641;405;177;116;113;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Alaska Air Group;Airlines;USA;ALK US Equity;USD;2383;2229;2583;2483;2487;2855;2813;2092;1955;1799;1713;1568;1447;1347;1057;631;416;585;553;656;705;633;615;616;385;322;249;276;0;0;0;0;0;0;0
Transport;China;Hainan Airlines;Airlines;China;600221 CH Equity;CNY;8351;6795;5307;5060;3932;3620;2938;2051;1676;1862;1673;1565;1345;895;658;422;183;107;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Amcor;Containers & Packaging;Australia;AMCRF US Equity;AUD;2689;3301;3795;3970;3769;1865;1667;1867;1306;1536;1810;1179;693;799;818;661;880;1162;1274;1090;1045;820;660;728;772;871;0;0;0;0;0;0;0;0;0
Transport;USA;Rock-Tenn;Containers & Packaging;USA;RKT US Equity;USD;5372;5177;5873;5875;1266;1641;1707;857;951;1046;579;682;546;485;596;543;547;577;164;167;67;65;51;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Ball;Containers & Packaging;USA;BLL US Equity;USD;4325;4477;4531;4051;3886;3477;3419;3164;3220;2327;2388;2395;2565;1225;1293;1351;1521;566;578;528;627;770;584;398;514;334;272;190;0;0;0;0;0;0;0
Transport;USA;Crown Holdings;Containers & Packaging;USA;CCK US Equity;USD;6395;4821;4849;4822;4293;4224;4666;4558;4668;4592;5567;5400;5126;6109;6594;4945;4504;4444;5121;2193;1858;1631;1501;1123;908;249;103;109;0;0;0;0;0;0;0
Transport;USA;Sealed Air;Containers & Packaging;USA;SEE US Equity;USD;5148;5059;5552;5973;1550;1786;1439;1677;1960;1939;2218;2390;968;1065;1228;960;1277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Rexam;Containers & Packaging;UK;REXMY US Equity;USD;2005;2039;2055;2779;2774;2777;3077;2243;1972;2318;2176;1735;1936;1334;2563;506;577;232;319;571;366;403;373;307;385;440;265;0;0;0;0;0;0;0;0
Transport;USA;WestRock;Containers & Packaging;USA;WRK US Equity;USD;5372;5177;5873;5875;1266;1641;1707;857;951;1046;579;682;546;485;596;543;547;577;164;167;67;65;51;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Union Pacific;Railroads;USA;UNP US Equity;USD;27762;24715;24157;23201;22373;22701;21395;19407;17664;18529;19418;18650;18090;17730;17793;17502;17549;17292;16633;10967;8306;8027;7375;7295;6987;6680;5886;5220;0;0;0;0;0;0;0
