Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Auto;USA;Brunswick;Recreational Products Auto;USA;BC US Equity;USD;329;304;264;214;16;-571;77;196;341;479;401;246;197;191;452;391;400;369;305;258;210;100;80;-18;88;76;324;340;0;0;0;0;0;0;0
Auto;USA;Activision Blizzard;Recreational Products Auto;USA;ATVI US Equity;USD;1183;1372;1451;1328;469;-26;-140;0;73;18;185;110;95;81;40;-30;28;10;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Electronic Arts;Recreational Products Auto;USA;EA US Equity;USD;948;33;121;35;-312;-686;-827;-246;57;359;684;785;538;156;-28;160;149;96;63;54;65;60;41;26;12;9;6;5;0;0;0;0;0;0;0
Auto;Japan;Shimano;Recreational Products Auto;Japan;7309 JP Equity;JPY;551;398;513;398;373;219;366;266;180;230;272;166;146;93;68;172;167;177;133;154;129;205;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;India;Hero Motocorp;Recreational Products Auto;India;HMCL IN Equity;INR;474;398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Deutsche Post;Air Courier;Germany;DPW GR Equity;EUR;3606;3957;3830;3497;2925;612;0;3291;4254;4849;4223;3130;659;1966;1920;682;766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;FedEx;Air Courier;USA;FDX US Equity;USD;1867;3815;3211;3320;2467;2016;1951;2957;3276;3014;2471;1875;1471;1202;1071;1221;1163;1083;732;624;591;531;1862;277;401;414;424;379;365;0;0;0;0;0;0
Transport;USA;United Parcel Service;Air Courier;USA;UPS US Equity;USD;4968;7034;1343;6080;5641;3801;5382;578;6635;6143;4989;4445;4096;3962;4512;3905;3090;1698;2029;2166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Expeditors International;Air Courier;USA;EXPD US Equity;USD;595;552;531;618;547;385;473;423;375;271;241;187;171;146;128;93;73;60;37;27;21;16;15;13;11;11;8;7;0;0;0;0;0;0;0
Transport;USA;Delta Air Lines;Airlines;USA;DAL US Equity;USD;2206;3400;2627;2217;2667;83;113;1096;58;-2001;-3308;-786;-1309;-1602;1637;1318;1694;1530;463;661;-447;-575;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Deutsche Lufthansa;Airlines;Germany;DLAKY US Equity;EUR;933;1175;718;1344;1688;-17;1918;2209;1256;830;665;408;1033;-60;1015;1004;1223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;Japan Airlines;Airlines;Japan;9201 JP Equity;JPY;1504;1590;2446;2571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;United Continental;Airlines;USA;UAL US Equity;USD;2373;1249;1362;2414;1645;213;-4438;1037;459;-225;-1166;-1612;-3012;-3748;673;1342;1478;1259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Southwest Airlines;Airlines;USA;LUV US Equity;USD;2225;1278;806;827;988;262;449;791;934;725;554;483;417;631;1021;782;684;441;294;267;317;292;194;63;82;98;86;30;0;0;0;0;0;0;0
Transport;Japan;All Nippon Airways;Airlines;Japan;9202 JP Equity;JPY;766;629;1301;1217;772;-579;73;717;793;806;719;296;-21;189;763;277;-39;51;189;295;145;28;141;328;0;0;0;0;0;0;0;0;0;0;0
Transport;China;China Southern Airlines;Airlines;China;600029 CH Equity;CNY;758;327;794;730;950;4;-661;204;39;-159;110;55;245;169;143;223;71;283;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;International Airlines;Airlines;UK;ICAGY US Equity;EUR;1520;790;-30;694;15;-1590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Air France - KLM;Airlines;France;AFLYY US Equity;EUR;913;-313;-397;-457;37;-1841;-180;2065;1637;1137;746;147;152;124;353;359;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;American Airlines;Airlines;USA;AAL US Equity;USD;4249;1399;494;-329;308;-833;-676;965;1060;-89;-133;-795;-2622;-1860;1381;1156;1988;1907;1839;1015;1006;690;-25;5;124;744;807;461;0;0;0;0;0;0;0
Transport;USA;US Airways Group;Airlines;USA;LCC US Equity;USD;0;0;890;450;786;180;-746;387;664;-171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Qantas Airways;Airlines;Australia;QUBSF US Equity;AUD;890;-3306;559;404;532;331;21;792;570;236;366;1045;349;332;298;495;407;427;377;374;297;307;159;0;0;0;0;0;0;0;0;0;0;0;0
Transport;S Korea;Korean Air;Airlines;S Korea;003490 KS Equity;KRW;361;-19;241;356;1003;105;-90;686;521;422;335;261;236;-162;20;153;219;379;28;377;338;386;261;265;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Air Canada;Airlines;Canada;AC/A CN Equity;CAD;702;581;313;181;225;-277;-37;461;336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Russia;Aeroflot;Airlines;Russia;AFLT RU Equity;USD;230;706;436;280;499;278;339;578;377;242;205;126;159;40;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Russia;Transaero;Airlines;Russia;TRAER;RUB;-5;171;238;80;87;97;75;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;China Eastern Airlines;Airlines;China;600115 CH Equity;CNY;969;-227;666;731;778;-284;-1156;-246;-123;-6;141;28;139;122;94;111;39;153;123;120;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;Cathay Pacific Airways;Airlines;China;293 HK Equity;CNY;843;861;512;814;1436;120;28;844;562;632;747;206;541;81;654;345;55;338;505;450;365;446;654;676;754;0;0;0;0;0;0;0;0;0;0
Transport;Latin;Latam Airlines;Airlines;Chile;LFL US Equity;USD;541;586;246;507;628;454;533;410;299;142;169;94;62;50;87;51;43;78;48;35;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Asia;Singapore Airlines;Airlines;Singapore;SINGF US Equity;SGD;397;278;260;299;1050;486;623;1533;905;832;851;454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Ryanair Holdings;Airlines;Ireland;RYAAY US Equity;EUR;1268;910;950;885;649;576;129;784;623;457;465;313;274;143;106;83;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;EasyJet;Airlines;UK;EJTTF US Equity;GBP;905;820;525;432;269;94;169;343;215;136;92;90;112;60;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
