Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Auto;USA;Activision Blizzard;Recreational Products Auto;USA;ATVI US Equity;USD;208;58;1;4;5;4;3;0;0;0;0;0;1;1;9;9;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Electronic Arts;Recreational Products Auto;USA;EA US Equity;USD;31;30;29;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Shimano;Recreational Products Auto;Japan;7309 JP Equity;JPY;3;3;4;4;4;4;5;5;2;4;4;4;5;6;3;7;3;3;5;7;14;15;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;India;Hero Motocorp;Recreational Products Auto;India;HMCL IN Equity;INR;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Deutsche Post;Air Courier;Germany;DPW GR Equity;EUR;514;597;849;855;947;1175;928;488;443;362;720;358;220;169;242;147;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;FedEx;Air Courier;USA;FDX US Equity;USD;235;160;82;52;86;79;85;98;136;142;320;136;124;139;144;106;98;124;104;96;115;142;161;164;182;188;115;67;47;0;0;0;0;0;0
Transport;USA;United Parcel Service;Air Courier;USA;UPS US Equity;USD;353;380;393;348;354;445;442;246;211;172;149;121;173;184;205;228;227;187;95;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Expeditors International;Air Courier;USA;EXPD US Equity;USD;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Delta Air Lines;Airlines;USA;DAL US Equity;USD;650;852;812;901;1004;1278;705;652;870;1032;824;732;646;410;257;199;186;207;269;292;304;239;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Deutsche Lufthansa;Airlines;Germany;DLAKY US Equity;EUR;504;702;643;619;722;725;523;542;608;577;685;660;581;437;337;320;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;Japan Airlines;Airlines;Japan;9201 JP Equity;JPY;14;20;40;137;0;0;170;170;164;198;230;246;277;248;300;311;299;355;421;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;United Continental;Airlines;USA;UAL US Equity;USD;683;734;798;917;783;567;112;257;771;492;462;542;601;540;-416;-372;-355;-286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Southwest Airlines;Airlines;USA;LUV US Equity;USD;107;107;126;182;149;165;105;69;77;83;49;58;89;49;42;23;31;44;37;27;27;41;44;29;18;23;20;23;0;0;0;0;0;0;0
