Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Auto;USA;Goodyear;Auto & Truck Part;USA;GT US Equity;USD;9029;9158;8991;8629;8807;8626;8310;8329;7673;7729;7837;7247;6573;6058;5863;5551;5395;5084;4936;4789;4486;4276;4121;4042;3810;3435;3254;3130;0;0;0;0;0;0;0
Auto;EU;Valeo;Auto & Truck Part;France;VLEEY US Equity;EUR;7492;7796;7667;7651;6897;6999;6449;6476;5816;5337;5186;4607;3563;2950;2723;2613;2702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Lear;Auto & Truck Part;USA;LEA US Equity;USD;1038;858;632;432;239;35;1532;1428;1314;1262;1776;1543;1239;940;788;684;594;442;310;218;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;JTEKT;Auto & Truck Part;Japan;6473 JP Equity;JPY;6765;7386;9076;8575;7472;6981;6000;5504;5285;5226;3632;3246;2883;2899;3018;2740;2134;2194;2302;2509;2215;1880;1513;1245;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Toyota Boshoku;Auto & Truck Part;Japan;3116 JP Equity;JPY;3626;3657;4281;3911;3353;3005;2377;1978;1849;1803;1644;540;466;449;398;275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;GKN;Auto & Truck Part;UK;GKNCF US Equity;GBP;4728;4873;4550;4583;4344;4181;5128;3878;3324;3461;3162;2388;1982;1781;1925;1743;1475;1362;1183;1279;1244;1034;1197;1042;979;930;838;0;0;0;0;0;0;0;0
Auto;Japan;Calsonic Kansei;Auto & Truck Part;Japan;7248 JP Equity;JPY;2994;3195;3956;3758;3312;3136;2784;2433;2479;2596;2667;2210;2051;2073;2211;1226;1013;1033;1067;1217;1064;859;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Autoliv;Auto & Truck Part;Sweden;ALV US Equity;USD;2952;3032;2895;2733;2676;2540;2317;2255;1923;1662;1160;1553;1240;1060;905;810;806;381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Sumitomo Rubber;Auto & Truck Part;Japan;5110 JP Equity;JPY;4710;4857;5865;5563;4829;4305;3623;3067;2970;3118;3077;2778;2528;2380;2738;1757;2612;2724;2794;2939;2753;2290;1788;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Pirelli & C;Auto & Truck Part;Italy;PPAMF US Equity;EUR;3441;4143;4079;3827;3906;3890;3372;3731;3120;2785;4878;4074;3490;3140;3375;3408;3724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;BorgWarner;Auto & Truck Part;USA;BWA US Equity;USD;1077;1099;1567;1344;1308;1212;1047;1038;988;865;782;680;573;510;472;408;370;360;329;405;365;334;279;252;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Yokohama Rubber;Auto & Truck Part;Japan;5101 JP Equity;JPY;4225;4530;5529;5237;4711;4283;3691;3181;3247;3271;3102;2863;2576;2614;2850;2653;2268;2352;2447;2652;2336;1991;1591;0;0;0;0;0;0;0;0;0;0;0;0
Auto;S Korea;Hyundai Wia;Auto & Truck Part;S Korea;011210 KS Equity;KRW;675;588;341;329;265;206;206;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Asia;Cheng Shin Rubber Industry;Auto & Truck Part;Taiwan;2105 TT Equity;TWD;1755;1772;1501;1298;982;835;752;584;516;446;389;344;350;321;299;243;196;190;161;142;118;101;89;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Visteon;Auto & Truck Part;USA;VC US Equity;USD;618;580;421;254;55;1860;1907;2573;2653;2140;5368;5398;5527;5090;5130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;WABCO Holdings;Auto & Truck Part;USA;WBC US Equity;USD;457;478;441;409;381;385;373;396;312;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;LKQ;Auto & Truck Part;USA;LKQ US Equity;USD;374;294;231;180;142;108;77;54;43;35;26;21;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Russia;Kaluzhskiy Dvigatel;Auto & Truck Part;Russia;KADV RU Equity;RUB;21;34;37;34;33;27;39;36;32;32;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Asia;Astra International;Auto & Truck Part;Indonesia;ASII IJ Equity;IDR;2813;2606;2684;2362;1915;1522;1053;1007;865;0;560;378;442;368;294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;Brilliance China Automotive Holdings;Auto & Truck Part;China;1114 HK Equity;CNY;236;236;226;207;185;177;481;406;325;243;188;149;103;82;71;59;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;NOK;Auto & Truck Part;Japan;7240 JP Equity;JPY;3095;3257;3874;3661;3179;2923;2511;2186;1997;1958;1885;1611;1294;1273;1413;1272;990;988;1029;1128;967;774;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Yamaha Motor;Recreational Products Auto;Japan;7272 JP Equity;JPY;5120;5489;6727;6393;5877;5513;4658;4268;4092;4027;3851;0;3066;3094;3183;2875;2417;2463;2632;2798;2543;2120;1694;1432;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Harley-davidson;Recreational Products Auto;USA;HOG US Equity;USD;2113;1961;1869;1796;1957;2052;1881;1697;1508;1322;1169;1145;974;814;670;554;449;296;231;183;146;138;114;94;77;61;48;37;0;0;0;0;0;0;0
Auto;USA;Polaris Industries;Recreational Products Auto;USA;PII US Equity;USD;544;475;438;434;423;378;381;365;323;292;264;224;218;190;151;125;105;86;78;48;38;27;20;12;13;8;4;1;0;0;0;0;0;0;0
Auto;India;Bajaj Auto;Recreational Products Auto;India;BJAUT IN Equity;INR;345;336;380;412;420;394;417;419;449;421;371;326;279;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Brunswick;Recreational Products Auto;USA;BC US Equity;USD;844;1095;1131;1211;1250;1222;1155;1118;1046;994;943;912;871;804;757;712;699;657;670;594;643;595;571;531;550;522;432;385;0;0;0;0;0;0;0
Auto;USA;Activision Blizzard;Recreational Products Auto;USA;ATVI US Equity;USD;344;448;372;370;343;299;247;0;60;48;38;33;29;25;20;20;15;11;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Electronic Arts;Recreational Products Auto;USA;EA US Equity;USD;779;809;731;651;614;548;681;642;530;415;375;331;307;207;163;121;90;81;61;39;24;16;9;7;5;4;3;2;0;0;0;0;0;0;0
Auto;Japan;Shimano;Recreational Products Auto;Japan;7309 JP Equity;JPY;999;1039;1217;1122;1060;976;849;738;744;749;719;663;614;607;557;593;498;447;434;478;465;454;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;India;Hero Motocorp;Recreational Products Auto;India;HMCL IN Equity;INR;282;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Deutsche Post;Air Courier;Germany;DPW GR Equity;EUR;11053;12365;11695;11605;11992;11681;11016;14220;11704;10509;9860;8594;6057;3711;3666;3305;2689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;FedEx;Air Courier;USA;FDX US Equity;USD;21989;21141;19625;18916;18143;16917;15843;15827;14454;13304;12374;11274;10317;9274;8312;7659;7161;6529;5918;4562;3982;3441;3230;2767;2271;1903;1470;1117;851;0;0;0;0;0;0
Transport;USA;United Parcel Service;Air Courier;USA;UPS US Equity;USD;22339;21190;20147;18920;17833;16828;16833;15948;15302;14268;13505;12516;11749;10620;9665;8891;8170;7495;6778;6060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Expeditors International;Air Courier;USA;EXPD US Equity;USD;372;348;326;296;282;264;228;214;179;152;151;140;114;101;84;68;50;36;28;21;15;10;8;8;6;5;4;3;0;0;0;0;0;0;0
Transport;USA;Delta Air Lines;Airlines;USA;DAL US Equity;USD;9340;7792;6656;5472;4164;2924;1558;608;9774;9681;9682;9258;8612;8347;7776;7045;5965;5444;4894;5662;5272;4830;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Deutsche Lufthansa;Airlines;Germany;DLAKY US Equity;EUR;19041;20729;20277;19247;18987;18972;18023;17742;14948;12992;14250;13164;10409;8026;7496;7125;7579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;Japan Airlines;Airlines;Japan;9201 JP Equity;JPY;2817;2838;3031;2292;0;0;1142;990;1011;1136;1153;1030;944;738;852;795;657;683;850;922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;United Continental;Airlines;USA;UAL US Equity;USD;7965;6929;5719;4570;3314;2355;1822;1230;583;6843;6254;5663;5776;5174;6223;5852;5773;5741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Southwest Airlines;Airlines;USA;LUV US Equity;USD;8221;7431;6731;6294;5765;5254;4831;4286;3765;3296;3198;3107;2810;2456;2148;1841;1601;1376;1188;1005;838;688;559;459;406;353;325;276;0;0;0;0;0;0;0
